Make,Model,Year,Color,Price,Foreign/Local,Engine Type,Mileage
Mazda,Demio,2012,White,"KSh 556,500",Kenyan Used,Automatic,185507
Toyota,Allion,2008,White,"KSh 1,040,000",Kenyan Used,Automatic,151783
Nissan,Note,2016,White,"KSh 1,400,000",Foreign Used,Manual,64000
Subaru,Legacy,2005,White,"KSh 780,000",Kenyan Used,Automatic,369844
Toyota,Premio,2016,White,"KSh 2,200,000",Foreign Used,Automatic,119995
Honda,Fit,2012,White,"KSh 651,000",Kenyan Used,Automatic,215523
Subaru,Outback,2015,White,"KSh 2,912,000",Kenyan Used,Automatic,124839
Toyota,Premio,2012,Silver,"KSh 1,260,000",Kenyan Used,Automatic,149679
Toyota,Land,2014,Blue,"KSh 4,992,000",Kenyan Used,Automatic,82567
Toyota,Land,2017,Gray,"KSh 17,325,000",Kenyan Used,Automatic,68547
Nissan,X-Trail,2011,Red,"KSh 1,150,000",Kenyan Used,Automatic,
Mitsubishi,Pajero,2009,Silver,"KSh 2,310,000",Kenyan Used,Automatic,184672
Toyota,Harrier,2006,Silver,"KSh 1,100,000",Kenyan Used,Automatic,
Toyota,Land,2016,White,"KSh 6,500,000",Foreign Used,Automatic,42576
Nissan,X-Trail,2016,Gold,"KSh 2,550,000",Foreign Used,Automatic,63540
Volkswagen,Touareg,2005,Silver,"KSh 1,630,000",Kenyan Used,Automatic,114000
Nissan,Note,2018,Red,"KSh 1,300,000",Foreign Used,Automatic,85746
Toyota,Allion,2016,Red,"KSh 2,300,000",Foreign Used,Automatic,
Toyota,Allion,2016,Blue,"KSh 2,300,000",Foreign Used,Automatic,
Toyota,Sienta,2016,Green,"KSh 1,410,000",Foreign Used,Automatic,50000
Toyota,Premio,2016,White,"KSh 2,400,000",Foreign Used,Automatic,
Lexus,RX,2016,Black,"KSh 5,600,000",Foreign Used,Automatic,90205
Volkswagen,Polo,2016,Black,"KSh 1,500,000",Foreign Used,Automatic,71740
Nissan,Juke,2016,Pearl,"KSh 2,100,000",Foreign Used,Automatic,54243
Honda,Vezel,2016,Silver,"KSh 2,700,000",Foreign Used,Automatic,
Subaru,Levorg,2016,Pearl,"KSh 1,980,000",Foreign Used,CVT,110000
Honda,Fit,2016,Silver,"KSh 1,200,000",Foreign Used,Automatic,
Toyota,Probox,2013,White,"KSh 680,000",Kenyan Used,Automatic,
Nissan,Note,2012,Purple,"KSh 645,000",Kenyan Used,Automatic,
Toyota,Land,2016,Black,"KSh 6,800,000",Foreign Used,Automatic,
Toyota,Esquire,2016,White,"KSh 2,299,000",Foreign Used,Automatic,140000
Honda,Fit,2016,Black,"KSh 1,630,000",Foreign Used,Automatic,
Lexus,NX,2016,Gray,"KSh 5,000,000",Foreign Used,Automatic,53349
Toyota,Noah,2016,Silver,"KSh 2,228,000",Foreign Used,Automatic,52000
Subaru,Forester,2012,Black,"KSh 1,600,000",Kenyan Used,Automatic,130000
Nissan,Tiida,2012,Brown,"KSh 645,000",Kenyan Used,Automatic,
Mazda,CX-5,2014,Red,"KSh 1,800,000",Kenyan Used,Automatic,
Toyota,Corolla,2007,White,"KSh 580,000",Kenyan Used,Automatic,
Toyota,Axio,2014,Silver,"KSh 1,250,000",Kenyan Used,Automatic,122000
Toyota,Passo,2012,Gray,"KSh 560,000",Kenyan Used,Automatic,
Lexus,RX,2016,Black,"KSh 5,500,000",Foreign Used,Automatic,
Mazda,Atenza,2016,Gray,"KSh 2,350,000",Foreign Used,Automatic,
Subaru,Impreza,2010,Black,"KSh 960,000",Kenyan Used,Automatic,156232
Toyota,Hilux,1998,White,"KSh 560,000",Kenyan Used,Manual,141325
Toyota,RAV4,2016,White,"KSh 3,800,000",Foreign Used,Automatic,70000
Lexus,RX,2016,Gray,"KSh 6,200,000",Foreign Used,Automatic,70000
Nissan,X-Trail,2016,Gray,"KSh 2,750,000",Foreign Used,Automatic,80000
Toyota,Land,2014,Pearl,"KSh 4,500,000",Kenyan Used,Automatic,88000
Toyota,RAV4,2003,White,"KSh 800,000",Kenyan Used,Automatic,
Mazda,CX-5,2017,Silver,"KSh 3,050,000",Foreign Used,Automatic,
Toyota,Land,2006,White,"KSh 2,450,000",Kenyan Used,Automatic,
Mercedes-Benz,C180,2013,Red,"KSh 2,250,000",Kenyan Used,Automatic,
Mazda,Verisa,2015,Red,"KSh 950,000",Kenyan Used,Automatic,
Honda,Fit,2011,Black,"KSh 599,000",Kenyan Used,Automatic,150000
Toyota,Land,2016,,"KSh 6,200,000",Foreign Used,Automatic,28000
Mazda,Atenza,2015,Silver,"KSh 1,899,000",Foreign Used,Automatic,150000
Toyota,Allion,2011,White,"KSh 1,130,000",Kenyan Used,Automatic,129011
Mazda,Atenza,2016,Brown,"KSh 2,080,000",Foreign Used,Automatic,
Toyota,Hilux,2016,Green,"KSh 2,600,000",Foreign Used,Automatic,
Toyota,Hilux,2016,Gray,"KSh 2,650,000",Foreign Used,Manual,48000
Toyota,Noah,2016,Black,"KSh 2,200,000",Foreign Used,Automatic,80000
Jeep,Grand,2016,Black,"KSh 5,300,000",Foreign Used,Automatic,112000
Land,Rover,2006,Gray,"KSh 2,380,000",Kenyan Used,Automatic,118000
Subaru,Forester,2016,Black,"KSh 3,150,000",Foreign Used,Automatic,
Toyota,Vitz,2013,White,"KSh 850,000",Kenyan Used,Automatic,98000
Mitsubishi,Outlander,2016,Red,"KSh 2,800,000",Foreign Used,Automatic,104000
Nissan,Murano,2016,Gray,"KSh 2,200,000",Foreign Used,Automatic,129000
Toyota,Premio,2016,Gray,"KSh 2,200,000",Foreign Used,Automatic,68000
Toyota,Passo,2015,Ivory,"KSh 800,000",Foreign Used,Automatic,89000
Toyota,Succeed,2016,Blue,"KSh 1,280,000",Foreign Used,Automatic,125380
Toyota,Vitz,2016,White,"KSh 1,250,000",Foreign Used,Automatic,95000
Mazda,Atenza,2017,Black,"KSh 2,300,000",Foreign Used,Automatic,69580
Toyota,Hilux,2008,Black,"KSh 1,450,000",Kenyan Used,Automatic,123452
Toyota,Ractis,2016,White,"KSh 1,380,000",Foreign Used,Automatic,63500
Toyota,Vitz,2015,Gray,"KSh 1,050,000",Foreign Used,Automatic,106000
Toyota,Succeed,2017,Gray,"KSh 1,150,000",Foreign Used,Automatic,95800
Nissan,Note,2016,Black,"KSh 1,100,000",Foreign Used,Automatic,56288
Toyota,Vitz,2016,White,"KSh 1,250,000",Foreign Used,Automatic,104000
Nissan,Note,2016,Burgundy,"KSh 950,000",Foreign Used,Automatic,43000
Audi,A3,2017,White,"KSh 2,100,000",Foreign Used,Automatic,73000
Volkswagen,Passat,2016,White,"KSh 2,699,999",Foreign Used,Automatic,97000
Porsche,Cayenne,2014,Gray,"KSh 4,950,000",Kenyan Used,Automatic,132000
Audi,A4,2016,White,"KSh 3,199,999",Foreign Used,Automatic,91000
Volkswagen,Tiguan,2017,Silver,"KSh 3,500,000",Foreign Used,Automatic,102000
Mazda,CX-3,2016,Red,"KSh 1,700,000",Foreign Used,Automatic,101000
Toyota,Land,2016,Gold,"KSh 6,500,000",Foreign Used,Automatic,780000
Nissan,Note,2015,Silver,"KSh 790,000",Kenyan Used,CVT,58000
Mazda,Atenza,2016,Blue,"KSh 2,060,000",Foreign Used,Automatic,99980
Nissan,Tiida,2008,White,"KSh 495,000",Kenyan Used,Automatic,
Nissan,Note,2016,Black,"KSh 1,250,000",Foreign Used,Automatic,66000
Mercedes-Benz,C180,2015,Black,"KSh 3,500,000",Foreign Used,Automatic,90000
Toyota,Alphard,2016,White,"KSh 4,900,000",Foreign Used,Automatic,78542
Subaru,Forester,2014,Silver,"KSh 2,620,000",Foreign Used,Automatic,
Land,Rover,2016,Red,"KSh 5,200,000",Foreign Used,Automatic,56000
Toyota,RAV4,2017,White,"KSh 3,700,000",Foreign Used,Automatic,28000
Audi,Q2,2016,Blue,"KSh 2,800,000",Foreign Used,Automatic,98000
Toyota,Probox,2015,White,"KSh 595,000",Kenyan Used,Automatic,123658
Toyota,Allion,2016,Burgundy,"KSh 2,000,000",Foreign Used,Automatic,
Toyota,Voxy,2016,Black,"KSh 2,550,000",Foreign Used,Automatic,75000
Toyota,Hilux,2016,Gray,"KSh 4,800,000",Foreign Used,Manual,67000
Toyota,Sienta,2016,Red,"KSh 1,430,000",Foreign Used,Automatic,73000
Toyota,Hilux,2009,Gray,"KSh 1,720,000",Kenyan Used,Automatic,134000
Toyota,Vanguard,2010,Black,"KSh 1,520,000",Kenyan Used,Automatic,97000
Toyota,Sienta,2010,Green,"KSh 600,000",Kenyan Used,Automatic,
Toyota,Allion,2003,Silver,"KSh 530,000",Kenyan Used,Automatic,
Suzuki,Escudo,2012,Black,"KSh 1,650,000",Kenyan Used,Automatic,118000
Toyota,Axio,2011,White,"KSh 750,000",Kenyan Used,Automatic,165000
Toyota,Hilux,1995,Gray,"KSh 570,000",Kenyan Used,Manual,
Audi,A3,2016,White,"KSh 3,200,000",Foreign Used,Automatic,76000
Toyota,Corolla,2016,White,"KSh 2,200,000",Foreign Used,Manual,87452
Subaru,Forester,2013,Silver,"KSh 1,780,000",Kenyan Used,Automatic,
Land,Rover,2016,White,"KSh 15,000,000",Foreign Used,Automatic,55000
Subaru,Forester,2017,Silver,"KSh 3,650,000",Foreign Used,Automatic,94000
Toyota,ISIS,2010,Black,"KSh 680,000",Kenyan Used,Automatic,
Toyota,Sienta,2012,Purple,"KSh 780,000",Kenyan Used,Automatic,179450
Toyota,Sienta,2016,Brown,"KSh 1,540,000",Foreign Used,Automatic,107000
Lexus,LX,2017,Black,"KSh 16,000,000",Foreign Used,Automatic,53871
Nissan,Dualis,2009,Black,"KSh 900,000",Kenyan Used,Automatic,
Subaru,Forester,2005,White,"KSh 800,000",Kenyan Used,Automatic,
Toyota,Mark,2011,Silver,"KSh 1,140,000",Kenyan Used,Automatic,
Subaru,Outback,2013,White,"KSh 1,800,000",Kenyan Used,Automatic,125000
Toyota,Probox,2014,White,"KSh 800,000",Kenyan Used,Automatic,
Toyota,Land,2016,Pearl,"KSh 6,299,000",Foreign Used,Automatic,
Toyota,Noah,2008,Blue,"KSh 970,000",Kenyan Used,Automatic,
Nissan,X-Trail,2006,Silver,"KSh 700,000",Kenyan Used,Automatic,
BMW,218i,2016,White,"KSh 1,999,999",Foreign Used,Automatic,97000
Toyota,Voxy,2008,Black,"KSh 850,000",Kenyan Used,Automatic,
Mitsubishi,Pajero,2008,Silver,"KSh 1,400,000",Kenyan Used,Automatic,106651
Toyota,RAV4,2007,White,"KSh 780,000",Kenyan Used,Automatic,
Toyota,Land,2010,Black,"KSh 3,500,000",Kenyan Used,Automatic,140000
Toyota,Axio,2016,Pearl,"KSh 1,400,000",Foreign Used,Automatic,134000
Nissan,X-Trail,2002,Blue,"KSh 870,000",Kenyan Used,Automatic,182629
Toyota,Harrier,2016,Black,"KSh 4,200,000",Foreign Used,Automatic,65847
Mercedes-Benz,W124,1997,White,"KSh 460,000",Kenyan Used,Manual,
Mazda,Premacy,2016,Red,"KSh 1,450,000",Foreign Used,Automatic,109000
Nissan,Teana,2014,Silver,"KSh 1,320,000",Foreign Used,Automatic,74000
Toyota,Land,2013,White,"KSh 3,850,000",Kenyan Used,Automatic,
Subaru,Impreza,2016,Blue,"KSh 1,550,000",Foreign Used,Automatic,65248
BMW,X4,2016,White,"KSh 4,200,000",Foreign Used,Automatic,80000
Toyota,Esquire,2016,Green,"KSh 2,350,000",Foreign Used,Automatic,102453
Volvo,V40,2016,White,"KSh 1,950,000",Foreign Used,Automatic,
BMW,118i,2016,Orange,"KSh 1,950,000",Foreign Used,Automatic,68000
Toyota,Passo,2016,Silver,"KSh 1,030,000",Foreign Used,Automatic,25000
Volkswagen,Passat,2016,White,"KSh 2,380,000",Foreign Used,Automatic,60000
Honda,Fit,2016,Black,"KSh 1,400,000",Foreign Used,Automatic,85246
Mercedes-Benz,GLC-Class,2016,White,"KSh 6,350,000",Foreign Used,Automatic,64000
Toyota,Land,2013,White,"KSh 4,300,000",Kenyan Used,Automatic,72000
Land,Rover,2009,Silver,"KSh 3,000,000",Kenyan Used,Automatic,
Audi,A4,2017,White,"KSh 2,700,000",Foreign Used,Automatic,40000
Audi,Q3,2016,White,"KSh 3,000,000",Foreign Used,Automatic,78000
Nissan,Dayz,2016,Blue,"KSh 980,000",Foreign Used,Automatic,
Volkswagen,Tiguan,2017,Gold,"KSh 3,600,000",Foreign Used,Automatic,49000
Volkswagen,Touran,2016,White,"KSh 1,900,000",Foreign Used,Automatic,65000
Audi,Q5,2016,White,"KSh 4,200,000",Foreign Used,Automatic,48000
Toyota,Harrier,2015,White,"KSh 3,200,000",Kenyan Used,Automatic,126920
Volkswagen,Touareg,2016,Gray,"KSh 4,900,000",Foreign Used,Automatic,69000
Mazda,CX-5,2017,Red,"KSh 3,400,000",Foreign Used,Automatic,80000
Volvo,V40,2016,Blue,"KSh 1,990,000",Foreign Used,Automatic,50000
Mercedes-Benz,A-Class,2016,Silver,"KSh 1,890,000",Foreign Used,Automatic,45000
Toyota,Land,2017,White,"KSh 7,200,000",Foreign Used,Automatic,56000
Hyundai,Santa,2015,Gray,"KSh 3,450,000",Kenyan Used,Automatic,49000
Nissan,X-Trail,2014,White,"KSh 1,800,000",Kenyan Used,Automatic,
Mazda,CX-5,2016,Black,"KSh 3,000,000",Foreign Used,Automatic,71000
Peugeot,207,2012,White,"KSh 750,000",Kenyan Used,AMT,98000
Toyota,Corolla,2014,White,"KSh 1,350,000",Kenyan Used,Automatic,
Mazda,CX-5,2013,Black,"KSh 1,800,000",Kenyan Used,Automatic,
Toyota,Corolla,2008,Blue,"KSh 870,000",Kenyan Used,Automatic,
Mitsubishi,Mirage,2014,White,"KSh 870,000",Kenyan Used,Automatic,92000
Subaru,Impreza,2016,Silver,"KSh 1,600,000",Foreign Used,Automatic,30000
Toyota,Land,2005,Black,"KSh 2,300,000",Kenyan Used,Automatic,
Nissan,X-Trail,2016,Red,"KSh 2,699,999",Foreign Used,Automatic,79531
Toyota,Hilux,2010,Silver,"KSh 2,400,000",Kenyan Used,Automatic,141061
Toyota,Allion,2015,Silver,"KSh 1,700,000",Foreign Used,Automatic,54000
Honda,Fit,2011,White,"KSh 680,000",Kenyan Used,Automatic,
Toyota,Prius,2011,Silver,"KSh 940,000",Kenyan Used,Automatic,
Mercedes-Benz,C200,2016,White,"KSh 4,500,000",Foreign Used,Automatic,40000
Nissan,X-Trail,2016,Silver,"KSh 2,700,000",Foreign Used,Automatic,95306
Toyota,Wish,2012,Gray,"KSh 1,250,000",Kenyan Used,Automatic,85000
Toyota,Hilux,2022,Black,"KSh 6,800,000",Foreign Used,Automatic,
Volkswagen,Golf,2004,Black,"KSh 450,000",Kenyan Used,Automatic,128000
Toyota,Voxy,2012,Black,"KSh 1,300,000",Kenyan Used,Automatic,
Mazda,CX-5,2014,Black,"KSh 2,600,000",Foreign Used,Automatic,
BMW,320i,2017,Blue,"KSh 2,500,000",Foreign Used,Automatic,117000
Audi,A4,2017,White,"KSh 3,000,000",Foreign Used,Automatic,
Mazda,CX-5,2017,Red,"KSh 3,450,000",Foreign Used,Automatic,
Toyota,Allion,2016,White,"KSh 2,100,000",Foreign Used,Automatic,114000
Toyota,Porte,2016,Green,"KSh 1,550,000",Foreign Used,Automatic,
Toyota,Spade,2016,Burgundy,"KSh 950,000",Foreign Used,Automatic,98000
Nissan,Note,2016,Orange,"KSh 1,180,000",Foreign Used,Automatic,63245
Mitsubishi,L200,2005,White,"KSh 900,000",Kenyan Used,Manual,135000
Toyota,Hilux,2016,Black,"KSh 5,450,000",Kenyan Used,Automatic,
Toyota,Sienta,2013,Gray,"KSh 975,000",Kenyan Used,Automatic,121520
Toyota,Premio,2016,White,"KSh 1,800,000",Foreign Used,Automatic,
Toyota,Corolla,2008,Blue,"KSh 840,000",Kenyan Used,Automatic,
Nissan,Tiida,2010,White,"KSh 550,000",Kenyan Used,Automatic,
Toyota,Crown,2012,Red,"KSh 1,350,000",Kenyan Used,Automatic,140000
Nissan,Serena,2020,White,"KSh 820,000",Kenyan Used,Automatic,121000
BMW,320i,2017,Silver,"KSh 2,800,000",Foreign Used,Automatic,
Land,Rover,2016,Blue,"KSh 9,500,000",Foreign Used,Automatic,87580
Nissan,Tiida,2007,White,"KSh 480,000",Kenyan Used,Automatic,
Toyota,Esquire,2016,Green,"KSh 2,300,000",Foreign Used,Automatic,85000
Nissan,Juke,2016,White,"KSh 1,500,000",Foreign Used,Automatic,78000
Toyota,Land,2014,Black,"KSh 6,000,000",Foreign Used,Automatic,58428
Subaru,Forester,2015,Silver,"KSh 2,650,000",Foreign Used,Automatic,
Nissan,Serena,2012,White,"KSh 920,000",Kenyan Used,Automatic,122356
Toyota,Noah,2016,Silver,"KSh 2,500,000",Foreign Used,Automatic,235120
Suzuki,Swift,2016,Gray,"KSh 1,000,000",Foreign Used,Automatic,
Mazda,CX-5,2017,Red,"KSh 3,200,000",Foreign Used,Automatic,42000
Toyota,Wish,2003,Green,"KSh 420,000",Kenyan Used,Automatic,
Mazda,Demio,2015,Purple,"KSh 1,150,000",Foreign Used,Automatic,181780
Nissan,Tiida,2007,White,"KSh 490,000",Kenyan Used,Automatic,
Toyota,Auris,2015,White,"KSh 1,680,000",Foreign Used,Automatic,
Nissan,Bluebird,2008,Gray,"KSh 475,000",Kenyan Used,Automatic,186056
Nissan,X-Trail,2004,Black,"KSh 465,000",Kenyan Used,Automatic,122000
Subaru,Forester,2016,Orange,"KSh 2,500,000",Foreign Used,Automatic,
Mazda,Demio,2010,Silver,"KSh 575,000",Kenyan Used,Automatic,172000
Toyota,Corona,1998,Pearl,"KSh 510,000",Kenyan Used,Automatic,
Nissan,Murano,2014,Gray,"KSh 2,450,000",Foreign Used,Automatic,98632
Toyota,Land,2018,Black,"KSh 7,500,000",Foreign Used,Automatic,61150
Toyota,Probox,2005,White,"KSh 480,000",Kenyan Used,Automatic,
Nissan,X-Trail,2016,Red,"KSh 2,450,000",Foreign Used,Automatic,93526
Nissan,Serena,2016,Silver,"KSh 1,600,000",Foreign Used,Automatic,188000
Nissan,Note,2016,Black,"KSh 1,060,000",Foreign Used,Automatic,95000
Mazda,CX-5,2017,Black,"KSh 3,200,000",Foreign Used,Automatic,105945
Nissan,Serena,2016,Silver,"KSh 1,650,000",Foreign Used,Automatic,93526
Volkswagen,Passat,2016,Silver,"KSh 2,300,000",Foreign Used,Automatic,180000
Toyota,Probox,2016,White,"KSh 980,000",Foreign Used,Automatic,103695
Toyota,Belta,2012,White,"KSh 730,000",Kenyan Used,Automatic,242338
Toyota,Ractis,2016,Blue,"KSh 1,350,000",Foreign Used,Automatic,80954
Toyota,Spade,2016,Silver,"KSh 1,150,000",Foreign Used,Automatic,72000
Subaru,Forester,2016,White,"KSh 2,950,000",Foreign Used,Automatic,69152
Mazda,Demio,2011,Red,"KSh 490,000",Kenyan Used,Automatic,185880
Toyota,Wish,2016,Blue,"KSh 1,850,000",Foreign Used,Automatic,69472
BMW,520i,2014,White,"KSh 2,700,000",Foreign Used,Automatic,91134
Volkswagen,Golf,2016,Red,"KSh 1,850,000",Foreign Used,Automatic,39000
Toyota,Land,2013,Black,"KSh 4,950,000",Kenyan Used,Automatic,85000
Nissan,Juke,2016,Black,"KSh 1,650,000",Kenyan Used,Automatic,52849
Toyota,Corolla,2009,White,"KSh 850,000",Kenyan Used,Automatic,
Toyota,Corolla,2016,White,"KSh 1,600,000",Foreign Used,Automatic,56200
Nissan,Teana,2016,Black,"KSh 1,500,000",Foreign Used,Automatic,108802
Toyota,Hilux,2016,Gray,"KSh 5,200,000",Foreign Used,Automatic,86100
Toyota,Corolla,2014,Black,"KSh 1,390,000",Kenyan Used,Automatic,78000
Mitsubishi,Outlander,2015,Gray,"KSh 3,000,000",Foreign Used,Automatic,
BMW,X1,2016,Brown,"KSh 3,200,000",Foreign Used,Automatic,85830
Toyota,Spade,2016,Blue,"KSh 1,250,000",Foreign Used,Automatic,34409
Volkswagen,Beetle,2016,Pink,"KSh 1,750,000",Foreign Used,Automatic,
Land,Rover,2016,Red,"KSh 8,800,000",Foreign Used,Automatic,46000
Toyota,Allion,2006,Silver,"KSh 530,000",Kenyan Used,Automatic,183322
Mercedes-Benz,GLA-Class,2015,Black,"KSh 3,450,000",Foreign Used,AMT,98032
Mazda,Axela,2015,Gray,"KSh 1,839,999",Foreign Used,Automatic,
Toyota,Allion,2006,White,"KSh 400,000",Kenyan Used,Automatic,490543
Mercedes-Benz,GLA,2016,Brown,"KSh 3,700,000",Foreign Used,Automatic,56321
Toyota,Alphard,2014,Black,"KSh 2,380,000",Kenyan Used,Automatic,150000
Mazda,Carol,2017,Silver,"KSh 750,000",Foreign Used,Automatic,
Mercedes-Benz,C200,2013,Red,"KSh 2,250,000",Kenyan Used,Automatic,
Nissan,Sylphy,2000,Gray,"KSh 420,000",Foreign Used,Automatic,152412
Mazda,CX-5,2016,White,"KSh 3,550,000",Foreign Used,CVT,129903
Toyota,Probox,2017,Silver,"KSh 1,000,000",Foreign Used,Automatic,86000
Mazda,CX-5,2017,Red,"KSh 3,275,000",Foreign Used,Automatic,49000
Toyota,Corolla,2005,Black,"KSh 670,000",Kenyan Used,Automatic,
Toyota,Passo,2016,Green,"KSh 950,000",Foreign Used,Automatic,23546
Mazda,Demio,2016,White,"KSh 1,150,000",Foreign Used,Automatic,63482
Toyota,Allion,2017,Silver,"KSh 2,400,000",Foreign Used,Automatic,
Toyota,Premio,2003,White,"KSh 520,000",Kenyan Used,Automatic,112132
Toyota,Noah,2009,Black,"KSh 870,000",Kenyan Used,Automatic,112345
Toyota,Hilux,2015,Silver,"KSh 3,900,000",Kenyan Used,Automatic,47000
Toyota,Vanguard,2012,Black,"KSh 1,500,000",Kenyan Used,Automatic,
Toyota,Land,2008,White,"KSh 2,400,000",Kenyan Used,Automatic,79000
Toyota,Vitz,2013,White,"KSh 790,000",Kenyan Used,Automatic,106543
Mazda,Axela,2016,Blue,"KSh 1,800,000",Foreign Used,Automatic,
Isuzu,D-MAX,2020,Silver,"KSh 2,900,000",Kenyan Used,Automatic,
Toyota,Land,2016,Black,"KSh 6,500,000",Foreign Used,Automatic,102000
Toyota,Land,2016,Black,"KSh 5,780,000",Foreign Used,Automatic,
Toyota,Land,2017,Black,"KSh 5,800,000",Foreign Used,Automatic,
Toyota,Harrier,2016,White,"KSh 3,690,000",Foreign Used,Automatic,46000
Toyota,Ractis,2016,Pearl,"KSh 1,350,000",Foreign Used,Automatic,
Toyota,Hilux,2009,White,"KSh 1,350,000",Kenyan Used,Manual,
Toyota,Vitz,2016,Blue,"KSh 1,150,000",Foreign Used,Automatic,
Toyota,Premio,2012,Silver,"KSh 1,370,000",Kenyan Used,Automatic,139290
Subaru,Forester,,Black,"KSh 2,350,000",Kenyan Used,Automatic,
Toyota,Noah,2016,Burgundy,"KSh 2,435,000",Foreign Used,Automatic,117000
Toyota,Land,2008,Black,"KSh 3,400,000",Kenyan Used,Automatic,
Toyota,Spade,2016,White,"KSh 1,050,000",Foreign Used,Automatic,56345
Toyota,RAV4,2015,Blue,"KSh 2,200,000",Kenyan Used,Automatic,96000
Toyota,Premio,2016,Silver,"KSh 2,400,000",Foreign Used,Automatic,86237
Toyota,Corolla,2010,Silver,"KSh 780,000",Kenyan Used,Automatic,165800
Toyota,Vitz,2016,Red,"KSh 1,350,000",Foreign Used,Automatic,46770
Mazda,CX-3,2016,Red,"KSh 1,950,000",Foreign Used,Automatic,63485
Lexus,LX,2016,Black,"KSh 14,000,000",Foreign Used,Automatic,80000
Mazda,CX-5,2017,Red,"KSh 3,000,000",Foreign Used,Automatic,60000
Toyota,Harrier,2014,Black,"KSh 3,200,000",Foreign Used,Automatic,129000
Toyota,Land,2016,Black,"KSh 7,199,999",Foreign Used,Automatic,
Toyota,Nadia,2000,Silver,"KSh 380,000",Kenyan Used,Automatic,
Mazda,Verisa,2010,Blue,"KSh 670,000",Kenyan Used,Automatic,115623
Toyota,RAV4,2006,Silver,"KSh 1,200,000",Kenyan Used,Automatic,130000
Subaru,Impreza,2003,Black,"KSh 370,000",Kenyan Used,Automatic,
Mercedes-Benz,C200,2016,Blue,"KSh 3,700,000",Foreign Used,Automatic,50000
Toyota,Hilux,2016,Gray,"KSh 2,500,000",Foreign Used,Manual,72000
Toyota,Belta,2009,White,"KSh 800,000",Kenyan Used,Automatic,73000
Mazda,Demio,2012,Blue,"KSh 610,000",Kenyan Used,Automatic,1500758
Nissan,Note,2017,Gray,"KSh 1,250,000",Foreign Used,Automatic,88756
Toyota,Corolla,2017,White,"KSh 1,650,000",Foreign Used,Automatic,95268
BMW,X5,2016,White,"KSh 6,500,000",Foreign Used,Automatic,
Toyota,Land,2012,White,"KSh 3,400,000",Kenyan Used,Automatic,
Honda,Vezel,2017,Black,"KSh 3,000,000",Foreign Used,Automatic,63125
Toyota,Hilux,2016,White,"KSh 4,700,000",Foreign Used,Automatic,
Isuzu,D-MAX,2020,White,"KSh 2,430,000",Kenyan Used,Manual,79000
Toyota,Corolla,1994,White,"KSh 235,000",Kenyan Used,Manual,240137
Toyota,Harrier,2016,White,"KSh 3,650,000",Foreign Used,Automatic,62000
Mazda,Demio,2010,Gray,"KSh 495,000",Kenyan Used,Automatic,104253
Honda,Vezel,2017,Black,"KSh 2,400,000",Foreign Used,Automatic,65330
Honda,Fit,2016,Black,"KSh 1,100,000",Foreign Used,Automatic,73770
Isuzu,D-MAX,2021,Silver,"KSh 2,750,000",Kenyan Used,Manual,24652
Toyota,Crown,2015,Blue,"KSh 2,350,000",Foreign Used,Automatic,108000
Toyota,Land,2002,Silver,"KSh 3,200,000",Kenyan Used,Automatic,
Nissan,Note,2016,Silver,"KSh 950,000",Foreign Used,Automatic,56000
Toyota,Crown,2015,Silver,"KSh 2,500,000",Foreign Used,Automatic,72000
Nissan,Note,2016,Silver,"KSh 850,000",Foreign Used,Automatic,35624
Nissan,March,2016,Silver,"KSh 700,000",Foreign Used,Automatic,45362
Mazda,CX-5,2014,White,"KSh 1,420,000",Kenyan Used,Automatic,
Volkswagen,Golf,2013,Orange,"KSh 980,000",Kenyan Used,Automatic,90000
Toyota,Vanguard,2010,White,"KSh 1,830,000",Kenyan Used,Automatic,121000
Lexus,RX,2013,Black,"KSh 2,350,000",Kenyan Used,Automatic,
Mazda,Demio,2015,Blue,"KSh 900,000",Kenyan Used,Automatic,
Toyota,Land,2010,White,"KSh 5,200,000",Kenyan Used,Automatic,
Mercedes-Benz,GLA,2014,White,"KSh 2,650,000",Kenyan Used,Automatic,
