,Make,Model,Year,Color,Price,Foreign/Local,Engine Type,Mileage
18742,Toyota,Land,2017,Brown,11500000,Foreign Used,Automatic,33887.0
18743,Toyota,Land,1999,White,1250000,Kenyan Used,Automatic,145000.0
18744,Mitsubishi,Lancer,2000,White,140000,Kenyan Used,Automatic,156000.0
18745,Ford,Ranger,2016,Pearl,6000000,Foreign Used,Automatic,78563.0
18746,Toyota,Vanguard,2011,Gray,2050000,Foreign Used,Automatic,1995000.0
18747,Toyota,Sienta,2015,Black,1600000,Kenyan Used,Automatic,85000.0
18748,Nissan,Advan,2006,Silver,350000,Kenyan Used,Automatic,
18749,Toyota,Land,2016,Ivory,12800000,Foreign Used,Automatic,36180.0
18750,Toyota,Noah,2015,Silver,1800000,Kenyan Used,Automatic,93000.0
18751,Toyota,Caldina,2004,Silver,420000,Kenyan Used,Automatic,
18752,Volkswagen,Tiguan,2017,Black,3600000,Foreign Used,Automatic,81236.0
18753,Toyota,Hilux,2018,Green,4600000,Kenyan Used,Automatic,
18754,Toyota,Corolla,2016,Silver,1650000,Foreign Used,Automatic,110000.0
18755,Nissan,Sunny,2003,Gold,275000,Kenyan Used,Automatic,
18756,Subaru,Forester,2008,Black,1995000,Kenyan Used,Automatic,133000.0
18757,Volkswagen,Golf,2014,Black,1250000,Kenyan Used,Automatic,
18758,Subaru,Legacy,2007,Gray,950000,Kenyan Used,Automatic,
18759,Toyota,Probox,2016,White,600000,Kenyan Used,Automatic,136000.0
18760,Toyota,Hilux,2014,Silver,2850000,Kenyan Used,Manual,149022.0
18761,Volkswagen,Golf,2010,Blue,750000,Kenyan Used,Automatic,128654.0
18762,Toyota,Corolla,2017,Silver,1700000,Kenyan Used,Automatic,
18763,Toyota,Land,2016,Pearl,5900000,Foreign Used,Automatic,27000.0
18764,Toyota,Land,2010,White,4550000,Kenyan Used,Automatic,135582.0
18765,Nissan,X-Trail,2008,Blue,1030000,Kenyan Used,Automatic,148214.0
18766,Ford,Ranger,2016,Gray,5200000,Foreign Used,Automatic,58936.0
18767,Toyota,Sienta,2012,Brown,890000,Kenyan Used,Automatic,155000.0
18768,Toyota,Vitz,2001,Silver,350000,Kenyan Used,Automatic,
18769,Toyota,Crown,2016,Black,3490000,Foreign Used,Automatic,168000.0
18770,Nissan,Note,2017,Blue,1050000,Foreign Used,Automatic,124000.0
18771,Nissan,Pick-Up,1997,White,265000,Kenyan Used,Manual,195000.0
18772,Nissan,Note,2014,Silver,695000,Kenyan Used,Automatic,
18773,Subaru,1400,2012,White,1550000,Kenyan Used,Automatic,
18774,Toyota,Belta,2010,Silver,599500,Kenyan Used,AMT,129488.0
18775,Mitsubishi,L200,2004,White,595000,Kenyan Used,Manual,205000.0
18776,Lexus,RX,1999,White,500000,Kenyan Used,Automatic,252858.0
18777,Nissan,X-Trail,2006,Red,680000,Kenyan Used,Automatic,
18778,Toyota,Vitz,2016,White,1300000,Foreign Used,Automatic,48000.0
18779,Honda,CR-Z,2015,White,1430000,Foreign Used,Automatic,120000.0
18780,Volkswagen,Golf,2016,Blue,1950000,Foreign Used,Automatic,58000.0
18781,Toyota,Corolla,2016,White,1620000,Foreign Used,Automatic,121000.0
18782,Nissan,NP200,2013,Blue,1285000,Kenyan Used,Manual,195003.0
18783,Toyota,Corolla,2015,White,1550000,Foreign Used,Automatic,98000.0
18784,Toyota,Mark,2015,Silver,1750000,Foreign Used,Automatic,68000.0
18785,Mitsubishi,RVR,1998,Green,300000,Kenyan Used,Automatic,215602.0
18786,Audi,Q3,2015,Silver,3050000,Foreign Used,Automatic,98000.0
18787,Toyota,Crown,2016,Blue,3280000,Foreign Used,Automatic,105710.0
18788,Toyota,Probox,2010,White,700000,Kenyan Used,Automatic,127000.0
18789,Daihatsu,HIJET,2015,White,699000,Foreign Used,Automatic,110000.0
18790,Nissan,Skyline,2016,Gray,2250000,Foreign Used,Automatic,
18791,Mercedes-Benz,C250,nan,Black,4400000,Foreign Used,Automatic,62118.0
18792,Subaru,XV,2016,Ivory,2300000,Foreign Used,Automatic,102740.0
18793,Subaru,Impreza,2016,Blue,2799999,Foreign Used,Automatic,
18794,Subaru,Levorg,2016,Pearl,2380000,Foreign Used,Automatic,101599.0
18795,Nissan,Tiida,2005,Black,489000,Kenyan Used,Manual,
18796,Mercedes-Benz,A-Class,2016,Ivory,1800000,Foreign Used,Automatic,56187.0
18797,Nissan,Note,nan,Black,485000,Kenyan Used,CVT,129800.0
18798,Nissan,X-Trail,2008,Blue,1050000,Kenyan Used,Automatic,148021.0
18799,Suzuki,Every,2015,Black,745000,Foreign Used,Automatic,
18800,Toyota,Passo,2013,White,590000,Kenyan Used,Automatic,98000.0
18801,Mazda,Demio,2016,Brown,1250000,Foreign Used,Automatic,78000.0
18802,Toyota,Vitz,2016,Blue,1090000,Foreign Used,Automatic,
18803,Nissan,Note,2014,Gray,650000,Kenyan Used,Automatic,133281.0
18804,Volvo,V40,2016,Teal,1899999,Foreign Used,Automatic,103867.0
18805,Honda,Jade,2016,White,1630000,Foreign Used,Automatic,56000.0
18806,Subaru,Outback,2015,White,2830000,Kenyan Used,Automatic,125000.0
18807,Toyota,Corolla,2016,White,1635000,Foreign Used,Automatic,123000.0
18808,BMW,X3,2016,White,3999000,Foreign Used,Automatic,48000.0
18809,Nissan,Note,2017,Black,1399999,Foreign Used,Automatic,
18810,Toyota,Passo,2015,Silver,950000,Foreign Used,Automatic,
18811,Volkswagen,Tiguan,2017,Gold,3680000,Foreign Used,Automatic,102620.0
18812,Nissan,Note,2015,White,950000,Foreign Used,Automatic,
18813,Audi,Q3,2016,Pearl,2980000,Foreign Used,Automatic,68931.0
18814,Toyota,Probox,2014,White,855000,Foreign Used,Automatic,84000.0
18815,Nissan,Patrol,2016,Gray,1620000,Kenyan Used,Manual,171000.0
18816,Mitsubishi,RVR,2001,Blue,340000,Kenyan Used,Automatic,
18817,Toyota,Axio,2016,Black,1680000,Foreign Used,Automatic,67000.0
18818,Nissan,NV200,2013,Silver,990000,Kenyan Used,Automatic,
18819,Toyota,Mark,2010,Pearl,620000,Kenyan Used,Automatic,173000.0
18820,Toyota,Land,2014,White,3350000,Kenyan Used,Automatic,120000.0
18821,Volkswagen,Tiguan,2016,Black,3249999,Foreign Used,Automatic,
18822,Mazda,CX-5,2017,Black,3150000,Kenyan Used,Automatic,68000.0
18823,Nissan,Juke,2012,Black,1050000,Kenyan Used,Automatic,125000.0
18824,Toyota,Land,2012,Pearl,3950000,Kenyan Used,Automatic,108000.0
18825,Toyota,Wish,2014,Gray,1550000,Kenyan Used,Automatic,
18826,BMW,116i,2015,Blue,1500000,Kenyan Used,Automatic,104441.0
18827,Toyota,Probox,2011,Silver,680000,Kenyan Used,Automatic,136328.0
18828,Subaru,XV,2016,Silver,2349999,Foreign Used,Automatic,
18829,Honda,Vezel,2015,Black,2449999,Foreign Used,Automatic,
18830,Mazda,Demio,2016,Gray,1180000,Foreign Used,Automatic,65000.0
18831,Nissan,X-Trail,2016,Black,2499999,Foreign Used,Automatic,
18832,BMW,218i,2016,White,2229999,Foreign Used,Automatic,
18833,Toyota,Caldina,2006,Silver,650000,Kenyan Used,Automatic,132000.0
18834,Volkswagen,Golf,2016,Blue,1690000,Kenyan Used,Automatic,
18835,Mercedes-Benz,S-Class,2009,Black,2600000,Kenyan Used,Automatic,106000.0
18836,Toyota,Probox,2010,Silver,679000,Kenyan Used,Automatic,145623.0
18837,Land,Rover,2009,Black,2850000,Kenyan Used,Automatic,
18838,Toyota,Corolla,2006,Black,759000,Kenyan Used,Automatic,
18839,Volkswagen,Golf,2016,Black,1900000,Foreign Used,Automatic,
18840,Toyota,Corolla,2004,Silver,630000,Kenyan Used,Automatic,
18841,Toyota,Corolla,2005,Gray,560000,Kenyan Used,Automatic,257135.0
18842,Mitsubishi,Outlander,2008,Blue,1100000,Kenyan Used,Automatic,
18843,Toyota,RAV4,2013,Silver,2300000,Kenyan Used,Automatic,94000.0
18844,Nissan,Sylphy,2000,Red,280000,Kenyan Used,Automatic,300000.0
18845,Nissan,Teana,2016,Black,1600000,Foreign Used,Automatic,82123.0
18846,Toyota,Harrier,nan,Black,1990000,Kenyan Used,Automatic,
18847,Nissan,Note,2016,Blue,1030000,Foreign Used,Automatic,135000.0
18848,Toyota,Starlet,2005,White,480000,Kenyan Used,Automatic,
18849,Subaru,Outback,2012,Gold,1695000,Kenyan Used,Automatic,127000.0
18850,Nissan,X-Trail,2016,Black,2200000,Foreign Used,Automatic,
18851,Toyota,Harrier,2015,Black,2750000,Kenyan Used,Automatic,103494.0
18852,Nissan,X-Trail,2016,White,3150000,Foreign Used,Automatic,51000.0
18853,Toyota,Passo,2016,Red,1030000,Foreign Used,Automatic,25000.0
18854,Toyota,Corolla,2012,Silver,1000000,Kenyan Used,Automatic,
18855,Land,Rover,2016,Black,7000000,Foreign Used,Automatic,66894.0
18856,Subaru,Forester,2008,Gray,1200000,Kenyan Used,Automatic,259000.0
18857,Nissan,Tiida,2011,White,500000,Kenyan Used,CVT,198000.0
18858,Mazda,Demio,2014,Blue,610000,Kenyan Used,Automatic,94200.0
18859,Audi,A4,2016,Black,2600000,Foreign Used,Automatic,123937.0
18860,Toyota,Land,2008,Black,3990000,Kenyan Used,Automatic,
18861,Toyota,Ractis,2009,Red,620000,Kenyan Used,Automatic,109000.0
18862,Toyota,Voxy,2013,Black,1250000,Kenyan Used,Automatic,124000.0
18863,Nissan,Skyline,2016,Gray,2500000,Foreign Used,Automatic,78506.0
18864,Subaru,Forester,2009,Silver,1100000,Kenyan Used,Manual,97500.0
18865,BMW,X3,2016,White,3999999,Foreign Used,Automatic,
18866,Peugeot,3008,2016,White,3999999,Foreign Used,Automatic,73000.0
18867,Toyota,Axio,2012,Black,940000,Kenyan Used,Automatic,
18868,Toyota,Wish,2008,Gray,560000,Kenyan Used,Automatic,
18869,Toyota,Probox,2014,Silver,870000,Kenyan Used,Automatic,97000.0
18870,Subaru,Outback,2015,White,2850000,Kenyan Used,CVT,230000.0
18871,Toyota,Passo,2011,Red,490000,Kenyan Used,Automatic,137000.0
18872,Toyota,Mark,2003,Purple,400000,Kenyan Used,Automatic,
18873,BMW,X1,2016,Brown,3150000,Foreign Used,Automatic,65888.0
18874,Mitsubishi,Pajero,2002,Silver,790000,Kenyan Used,Manual,186523.0
18875,Toyota,TownAce,2009,White,530000,Kenyan Used,Automatic,131119.0
18876,Honda,Vezel,2015,Black,1800000,Kenyan Used,Automatic,83000.0
18877,Mazda,Flair,2014,Blue,520000,Kenyan Used,Automatic,108000.0
18878,Audi,Q7,2008,Silver,2300000,Kenyan Used,Automatic,131211.0
18879,Toyota,RAV4,2016,Brown,3700000,Kenyan Used,Automatic,82704.0
18880,Toyota,Probox,2010,White,650000,Kenyan Used,Automatic,127000.0
18881,Ford,Escape,2010,Silver,1250000,Kenyan Used,Automatic,176265.0
18882,Toyota,Vitz,2010,White,580000,Kenyan Used,Automatic,121000.0
18883,Mercedes-Benz,W124,1985,Silver,580000,Kenyan Used,Automatic,180000.0
18884,Toyota,Sienta,2016,White,1260000,Foreign Used,Automatic,174000.0
18885,Toyota,Sienta,2012,Purple,780000,Kenyan Used,Automatic,
18886,Toyota,Land,2011,White,4200000,Kenyan Used,Automatic,52000.0
18887,Toyota,Land,2009,White,2600000,Kenyan Used,Automatic,142080.0
18888,Nissan,Dualis,2009,Gray,870000,Kenyan Used,Automatic,140000.0
18889,Toyota,Land,nan,Black,7400000,Foreign Used,Automatic,60000.0
18890,Toyota,RAV4,2017,Brown,3650000,Foreign Used,Automatic,48000.0
18891,Toyota,Noah,2016,Black,2500000,Foreign Used,Automatic,
18892,Toyota,Land,2015,White,12500000,Foreign Used,Automatic,88615.0
18893,Volkswagen,Touareg,2013,Black,2650000,Foreign Used,Automatic,195497.0
18894,Toyota,FJ,2016,Yellow,5150000,Foreign Used,Automatic,74560.0
18895,Toyota,RAV4,2006,Silver,1090000,Kenyan Used,Automatic,250000.0
18896,Nissan,Cube,2014,Black,610000,Kenyan Used,Automatic,98922.0
18897,Toyota,Axio,2016,Blue,1450000,Foreign Used,Automatic,79000.0
18898,Mazda,CX-5,2017,White,3250000,Foreign Used,Automatic,104900.0
18899,Toyota,Land,2021,Black,5460000,Foreign Used,Automatic,16000.0
18901,Mercedes-Benz,SLK-Class,2016,Black,6500000,Foreign Used,Automatic,68000.0
18902,Nissan,Note,2016,Gray,880000,Foreign Used,Automatic,63400.0
18903,Toyota,Land,2021,Green,6380000,Foreign Used,Automatic,9330.0
18904,Subaru,Impreza,2016,Blue,4500000,Foreign Used,Automatic,72000.0
18905,Mercedes-Benz,GLE-Class,2017,Black,10700000,Foreign Used,Automatic,40000.0
18906,Mercedes-Benz,200,1985,Silver,580000,Kenyan Used,Automatic,
18907,Nissan,Advan,2009,Silver,450000,Kenyan Used,Automatic,
18908,Suzuki,Alto,2015,White,580000,Kenyan Used,Automatic,
18909,Toyota,Vanguard,2009,Black,1550000,Kenyan Used,Automatic,145000.0
18910,BMW,X5,2017,White,7500000,Foreign Used,Automatic,106000.0
